Driver,LapNumber,Compound,TyreLife,Position,LapTimeSeconds,PitThisLap,PitStopDuration,Year,Race,GridPosition,DNF,FinalPosition,StintNumber,DegradationRate,PositionMomentum,RaceCompletion,CompoundEncoded,GapToLeaderPace,RelativeTyreAge,LapsSincePit
STR,59.0,SOFT,9.0,5.0,74.13,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.42566666666666225,-0.2,0.8309859154929577,0.0,0.04099999999999682,-3.428571428571429,7.0
STR,60.0,SOFT,10.0,5.0,74.409,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.346666666666664,0.0,0.8450704225352113,0.0,0.14400000000000546,-1.3571428571428577,8.0
STR,61.0,SOFT,11.0,5.0,74.477,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.33166666666666345,0.0,0.8591549295774648,0.0,1.9909999999999997,-1.3571428571428577,9.0
STR,62.0,SOFT,12.0,5.0,74.34,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.4016666666666661,0.0,0.8732394366197183,0.0,0.5300000000000011,-1.3571428571428577,10.0
STR,63.0,SOFT,13.0,5.0,74.282,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.35933333333332956,0.0,0.8873239436619719,0.0,0.914999999999992,-1.3571428571428577,11.0
STR,64.0,SOFT,14.0,5.0,74.085,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.22866666666665955,0.0,0.9014084507042254,0.0,0.4169999999999874,-1.3571428571428577,12.0
STR,65.0,SOFT,15.0,5.0,74.231,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.19233333333332325,0.0,0.9154929577464789,0.0,0.5549999999999926,-1.3571428571428577,13.0
STR,66.0,SOFT,16.0,5.0,74.366,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.2203333333333243,0.0,0.9295774647887324,0.0,0.992999999999995,-1.3571428571428577,14.0
STR,67.0,SOFT,17.0,5.0,74.007,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.19433333333332806,0.0,0.9436619718309859,0.0,0.6840000000000117,-1.3571428571428577,15.0
STR,68.0,SOFT,18.0,5.0,74.396,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.24933333333333016,0.0,0.9577464788732394,0.0,0.9740000000000038,-1.3571428571428577,16.0
STR,69.0,SOFT,19.0,5.0,74.338,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.23999999999999488,0.0,0.971830985915493,0.0,0.6509999999999962,-1.3571428571428577,17.0
STR,70.0,SOFT,20.0,5.0,74.508,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.40699999999999176,0.0,0.9859154929577465,0.0,1.0459999999999923,-1.23076923076923,18.0
STR,71.0,SOFT,21.0,5.0,74.757,0,0.0,2023,São Paulo,3.0,0,5.0,4,0.5273333333333264,0.0,1.0,0.0,0.8220000000000027,-1.0,19.0
TSU,2.0,SOFT,5.0,10.0,144.126,1,-122.108,2023,São Paulo,16.0,0,9.0,2,33.735,-1.0,0.028169014084507043,0.0,2.983000000000004,1.2000000000000002,0.0
TSU,4.0,SOFT,2.0,11.0,81.84,0,0.0,2023,São Paulo,16.0,0,9.0,2,24.218,0.0,0.056338028169014086,0.0,5.060000000000002,-2.117647058823529,2.0
TSU,5.0,SOFT,3.0,11.0,77.524,0,0.0,2023,São Paulo,16.0,0,9.0,2,24.50733333333333,0.0,0.07042253521126761,0.0,1.7789999999999964,-2.117647058823529,3.0
TSU,6.0,SOFT,4.0,11.0,76.953,0,0.0,2023,São Paulo,16.0,0,9.0,2,2.11633333333333,0.0,0.08450704225352113,0.0,2.0130000000000052,-2.117647058823529,4.0
TSU,7.0,SOFT,5.0,11.0,76.656,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.3883333333333307,0.0,0.09859154929577464,0.0,1.2280000000000086,-2.117647058823529,5.0
TSU,8.0,SOFT,6.0,11.0,76.679,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.1066666666666644,0.2,0.11267605633802817,0.0,0.8149999999999977,-2.117647058823529,6.0
TSU,9.0,SOFT,7.0,11.0,76.792,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.05299999999999727,0.0,0.1267605633802817,0.0,0.6230000000000047,-2.117647058823529,7.0
TSU,10.0,SOFT,8.0,11.0,77.038,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.18033333333332754,0.0,0.14084507042253522,0.0,1.0489999999999924,-2.117647058823529,8.0
TSU,11.0,SOFT,9.0,11.0,76.956,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.27266666666666123,0.0,0.15492957746478872,0.0,0.9129999999999967,-2.117647058823529,9.0
TSU,12.0,SOFT,10.0,11.0,77.146,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.39066666666666094,0.0,0.16901408450704225,0.0,1.266999999999996,-2.117647058823529,10.0
TSU,13.0,SOFT,11.0,10.0,77.042,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.3919999999999959,-0.2,0.18309859154929578,0.0,0.742999999999995,-2.117647058823529,11.0
TSU,14.0,SOFT,12.0,10.0,77.333,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.5176666666666611,-0.2,0.19718309859154928,0.0,1.2530000000000001,-2.117647058823529,12.0
TSU,15.0,SOFT,13.0,10.0,77.272,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.5596666666666626,-0.2,0.2112676056338028,0.0,1.097999999999999,-1.235294117647058,13.0
TSU,16.0,SOFT,14.0,11.0,82.255,0,0.0,2023,São Paulo,16.0,0,9.0,2,2.2973333333333272,0.0,0.22535211267605634,0.0,6.170000000000002,-0.47058823529411775,14.0
TSU,17.0,SOFT,15.0,11.0,77.044,0,0.0,2023,São Paulo,16.0,0,9.0,2,2.2009999999999934,0.0,0.23943661971830985,0.0,0.8739999999999952,-0.47058823529411775,15.0
TSU,18.0,SOFT,16.0,10.0,77.018,0,0.0,2023,São Paulo,16.0,0,9.0,2,2.116333333333325,0.0,0.2535211267605634,0.0,0.7510000000000048,0.41176470588235325,16.0
TSU,19.0,SOFT,17.0,9.0,77.177,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.4236666666666622,-0.2,0.2676056338028169,0.0,1.1300000000000097,2.4705882352941178,17.0
TSU,20.0,SOFT,18.0,8.0,76.725,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.31733333333332797,-0.4,0.28169014084507044,0.0,0.9939999999999998,3.6470588235294112,18.0
TSU,21.0,SOFT,19.0,7.0,77.119,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.35099999999999437,-0.8,0.29577464788732394,0.0,1.6029999999999944,4.882352941176471,19.0
TSU,22.0,SOFT,20.0,7.0,76.752,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.2093333333333239,-0.8,0.30985915492957744,0.0,0.7539999999999907,6.0,20.0
TSU,23.0,SOFT,21.0,6.0,77.095,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.33266666666665873,-0.8,0.323943661971831,0.0,1.0690000000000026,7.0,21.0
TSU,24.0,SOFT,22.0,6.0,76.936,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.27166666666666117,-0.6,0.3380281690140845,0.0,1.2600000000000051,7.0,22.0
TSU,25.0,SOFT,23.0,6.0,77.048,0,0.0,2023,São Paulo,16.0,0,9.0,2,0.37033333333333,-0.4,0.352112676056338,0.0,1.2510000000000048,8.25,23.0
TSU,26.0,SOFT,24.0,6.0,80.763,1,0.0,2023,São Paulo,16.0,0,9.0,3,1.945333333333333,-0.2,0.36619718309859156,0.0,4.991,9.875,0.0
TSU,27.0,MEDIUM,1.0,13.0,98.254,0,0.0,2023,São Paulo,16.0,0,9.0,3,9.403666666666666,1.2,0.38028169014084506,1.0,22.79100000000001,-7.4375,1.0
TSU,28.0,MEDIUM,2.0,13.0,76.133,0,0.0,2023,São Paulo,16.0,0,9.0,3,9.450999999999999,1.4,0.39436619718309857,1.0,0.9179999999999922,-4.125,2.0
TSU,29.0,MEDIUM,3.0,13.0,75.599,0,0.0,2023,São Paulo,16.0,0,9.0,3,7.729666666666664,1.4,0.4084507042253521,1.0,0.0,-4.125,3.0
TSU,30.0,MEDIUM,4.0,13.0,75.716,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.216999999999994,1.4,0.4225352112676056,1.0,0.3089999999999975,-4.125,4.0
TSU,31.0,MEDIUM,5.0,13.0,75.677,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.06499999999999773,1.4,0.43661971830985913,1.0,0.12400000000000944,-4.125,5.0
TSU,32.0,MEDIUM,6.0,12.0,75.613,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.06966666666666299,-0.2,0.4507042253521127,1.0,0.28000000000000114,-3.25,6.0
TSU,33.0,MEDIUM,7.0,12.0,76.113,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.20199999999999818,-0.2,0.4647887323943662,1.0,0.938999999999993,-3.25,7.0
TSU,34.0,MEDIUM,8.0,11.0,76.088,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.3389999999999939,-0.4,0.4788732394366197,1.0,1.0349999999999966,-3.25,8.0
TSU,35.0,MEDIUM,9.0,11.0,76.167,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.5236666666666613,-0.4,0.49295774647887325,1.0,1.1820000000000022,-3.25,9.0
TSU,36.0,MEDIUM,10.0,10.0,75.664,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.3739999999999952,-0.6,0.5070422535211268,1.0,0.8190000000000026,-3.25,10.0
TSU,37.0,MEDIUM,11.0,10.0,75.685,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.2396666666666647,-0.4,0.5211267605633803,1.0,1.0030000000000001,-3.25,11.0
TSU,38.0,MEDIUM,12.0,10.0,75.826,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.1259999999999953,-0.4,0.5352112676056338,1.0,0.8859999999999957,-3.25,12.0
TSU,39.0,MEDIUM,13.0,10.0,76.007,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.24033333333332982,-0.2,0.5492957746478874,1.0,1.0330000000000013,-3.25,13.0
TSU,40.0,MEDIUM,14.0,10.0,76.011,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.34899999999999426,-0.2,0.5633802816901409,1.0,0.7929999999999922,-2.9333333333333336,14.0
TSU,41.0,MEDIUM,15.0,10.0,76.088,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.43633333333332774,0.0,0.5774647887323944,1.0,0.7329999999999899,-2.9333333333333336,15.0
TSU,42.0,MEDIUM,16.0,10.0,75.852,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.3846666666666607,0.0,0.5915492957746479,1.0,0.6500000000000057,-2.9333333333333336,16.0
TSU,43.0,MEDIUM,17.0,10.0,76.24,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.4609999999999938,0.0,0.6056338028169014,1.0,1.1879999999999882,-2.9333333333333336,17.0
TSU,44.0,MEDIUM,18.0,10.0,76.178,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.49099999999999494,0.0,0.6197183098591549,1.0,0.8580000000000041,-2.9333333333333336,18.0
TSU,45.0,MEDIUM,19.0,9.0,76.425,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.6819999999999927,-0.2,0.6338028169014085,1.0,0.9539999999999935,-1.1333333333333329,19.0
TSU,46.0,MEDIUM,20.0,8.0,76.302,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.7026666666666633,-0.4,0.647887323943662,1.0,0.9730000000000132,0.3999999999999986,20.0
TSU,47.0,MEDIUM,21.0,6.0,76.304,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.7446666666666649,-0.8,0.6619718309859155,1.0,0.9420000000000073,6.6,21.0
TSU,48.0,MEDIUM,22.0,7.0,76.815,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.874666666666665,-0.6,0.676056338028169,1.0,2.293999999999997,8.066666666666666,22.0
TSU,49.0,MEDIUM,23.0,7.0,76.414,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.9119999999999967,-0.6,0.6901408450704225,1.0,1.7109999999999985,8.066666666666666,23.0
TSU,50.0,MEDIUM,24.0,7.0,76.362,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.9313333333333276,-0.4,0.704225352112676,1.0,1.3930000000000007,8.066666666666666,24.0
TSU,51.0,MEDIUM,25.0,7.0,76.094,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.6909999999999931,-0.2,0.7183098591549296,1.0,1.3159999999999883,8.066666666666666,25.0
TSU,52.0,MEDIUM,26.0,6.0,76.016,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.5583333333333277,0.0,0.7323943661971831,1.0,1.2670000000000101,11.066666666666666,26.0
TSU,53.0,MEDIUM,27.0,5.0,76.053,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.4553333333333285,-0.4,0.7464788732394366,1.0,1.8469999999999942,14.666666666666666,27.0
TSU,54.0,MEDIUM,28.0,5.0,76.151,0,0.0,2023,São Paulo,16.0,0,9.0,3,0.4743333333333292,-0.4,0.7605633802816901,1.0,1.742999999999995,14.666666666666666,28.0
TSU,55.0,MEDIUM,29.0,6.0,79.809,1,0.0,2023,São Paulo,16.0,0,9.0,4,2.194666666666663,-0.2,0.7746478873239436,1.0,5.685000000000002,14.666666666666666,0.0
TSU,56.0,SOFT,4.0,10.0,94.303,0,0.0,2023,São Paulo,16.0,0,9.0,4,8.734,0.6,0.7887323943661971,0.0,19.573999999999998,-7.666666666666666,1.0
TSU,57.0,SOFT,5.0,9.0,75.502,0,0.0,2023,São Paulo,16.0,0,9.0,4,8.973666666666668,0.6,0.8028169014084507,0.0,0.8909999999999911,-5.7333333333333325,2.0
TSU,58.0,SOFT,6.0,9.0,75.204,0,0.0,2023,São Paulo,16.0,0,9.0,4,7.438666666666667,0.8,0.8169014084507042,0.0,1.1599999999999966,-5.428571428571429,3.0
TSU,59.0,SOFT,7.0,9.0,75.063,0,0.0,2023,São Paulo,16.0,0,9.0,4,1.0253333333333359,0.8,0.8309859154929577,0.0,0.9740000000000038,-5.428571428571429,4.0
TSU,60.0,SOFT,8.0,9.0,74.789,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.7876666666666713,0.6,0.8450704225352113,0.0,0.5240000000000009,-3.3571428571428577,5.0
TSU,61.0,SOFT,9.0,9.0,74.664,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.6076666666666739,-0.2,0.8591549295774648,0.0,2.1779999999999973,-3.3571428571428577,6.0
TSU,62.0,SOFT,10.0,9.0,74.366,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.3753333333333397,0.0,0.8732394366197183,0.0,0.5559999999999974,-3.3571428571428577,7.0
TSU,63.0,SOFT,11.0,9.0,74.49,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.2756666666666708,0.0,0.8873239436619719,0.0,1.1229999999999905,-3.3571428571428577,8.0
TSU,64.0,SOFT,12.0,9.0,74.231,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.13133333333333516,0.0,0.9014084507042254,0.0,0.5629999999999882,-3.3571428571428577,9.0
TSU,65.0,SOFT,13.0,9.0,75.087,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.3716666666666697,0.0,0.9154929577464789,0.0,1.4110000000000014,-3.3571428571428577,10.0
TSU,66.0,SOFT,14.0,9.0,75.036,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.5536666666666719,0.0,0.9295774647887324,0.0,1.6629999999999967,-3.3571428571428577,11.0
TSU,67.0,SOFT,15.0,9.0,74.884,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.7713333333333404,0.0,0.9436619718309859,0.0,1.561000000000007,-3.3571428571428577,12.0
TSU,68.0,SOFT,16.0,9.0,75.023,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.7500000000000048,0.0,0.9577464788732394,0.0,1.600999999999999,-3.3571428571428577,13.0
TSU,69.0,SOFT,17.0,9.0,75.024,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.7460000000000045,0.0,0.971830985915493,0.0,1.3370000000000033,-3.3571428571428577,14.0
TSU,70.0,SOFT,18.0,9.0,75.119,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.8243333333333377,0.0,0.9859154929577465,0.0,1.6569999999999965,-3.23076923076923,15.0
TSU,71.0,SOFT,19.0,9.0,75.131,0,0.0,2023,São Paulo,16.0,0,9.0,4,0.8603333333333391,0.0,1.0,0.0,1.195999999999998,-3.0,16.0
VER,2.0,SOFT,5.0,1.0,143.356,1,-124.702,2023,São Paulo,1.0,0,1.0,2,33.9045,0.0,0.028169014084507043,0.0,2.212999999999994,1.2000000000000002,0.0
VER,4.0,SOFT,5.0,1.0,132.67,0,0.0,2023,São Paulo,1.0,0,1.0,2,41.644,0.0,0.056338028169014086,0.0,55.889999999999986,0.882352941176471,2.0
VER,5.0,SOFT,6.0,1.0,75.745,0,0.0,2023,São Paulo,1.0,0,1.0,2,41.71,0.0,0.07042253521126761,0.0,0.0,0.882352941176471,3.0
VER,6.0,SOFT,7.0,1.0,75.547,0,0.0,2023,São Paulo,1.0,0,1.0,2,19.107,0.0,0.08450704225352113,0.0,0.6069999999999993,0.882352941176471,4.0
VER,7.0,SOFT,8.0,1.0,75.591,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.08066666666666815,0.0,0.09859154929577464,0.0,0.1629999999999967,0.882352941176471,5.0
VER,8.0,SOFT,9.0,1.0,75.864,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.12033333333333474,0.0,0.11267605633802817,0.0,0.0,0.882352941176471,6.0
VER,9.0,SOFT,10.0,1.0,76.169,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.32766666666666805,0.0,0.1267605633802817,0.0,0.0,0.882352941176471,7.0
VER,10.0,SOFT,11.0,1.0,75.989,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.46033333333333815,0.0,0.14084507042253522,0.0,0.0,0.882352941176471,8.0
VER,11.0,SOFT,12.0,1.0,76.272,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.5963333333333386,0.0,0.15492957746478872,0.0,0.2289999999999992,0.882352941176471,9.0
VER,12.0,SOFT,13.0,1.0,75.879,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.49966666666667453,0.0,0.16901408450704225,0.0,0.0,0.882352941176471,10.0
VER,13.0,SOFT,14.0,1.0,76.299,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.6030000000000086,0.0,0.18309859154929578,0.0,0.0,0.882352941176471,11.0
VER,14.0,SOFT,15.0,1.0,76.08,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.5390000000000063,0.0,0.19718309859154928,0.0,0.0,0.882352941176471,12.0
VER,15.0,SOFT,16.0,1.0,76.408,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.7153333333333384,0.0,0.2112676056338028,0.0,0.23399999999999466,1.764705882352942,13.0
VER,16.0,SOFT,17.0,1.0,76.305,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.7173333333333384,0.0,0.22535211267605634,0.0,0.22000000000001307,2.5294117647058822,14.0
VER,17.0,SOFT,18.0,1.0,76.17,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.7473333333333395,0.0,0.23943661971830985,0.0,0.0,2.5294117647058822,15.0
VER,18.0,SOFT,19.0,1.0,76.341,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.7250000000000038,0.0,0.2535211267605634,0.0,0.07399999999999807,3.4117647058823533,16.0
VER,19.0,SOFT,20.0,1.0,76.047,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.6390000000000006,0.0,0.2676056338028169,0.0,0.0,5.470588235294118,17.0
VER,20.0,SOFT,21.0,1.0,75.996,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.5809999999999983,0.0,0.28169014084507044,0.0,0.26500000000000057,6.647058823529411,18.0
VER,21.0,SOFT,22.0,1.0,76.207,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.5363333333333316,0.0,0.29577464788732394,0.0,0.6909999999999883,7.882352941176471,19.0
VER,22.0,SOFT,23.0,1.0,76.206,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.5893333333333336,0.0,0.30985915492957744,0.0,0.2079999999999984,9.0,20.0
VER,23.0,SOFT,24.0,1.0,76.026,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.5993333333333339,0.0,0.323943661971831,0.0,0.0,10.0,21.0
VER,24.0,SOFT,25.0,1.0,76.397,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.6626666666666713,0.0,0.3380281690140845,0.0,0.7210000000000036,10.0,22.0
VER,25.0,SOFT,26.0,1.0,76.269,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.6836666666666721,0.0,0.352112676056338,0.0,0.4720000000000084,11.25,23.0
VER,26.0,SOFT,27.0,1.0,76.435,0,0.0,2023,São Paulo,1.0,0,1.0,2,0.8200000000000074,0.0,0.36619718309859156,0.0,0.6629999999999967,12.875,24.0
VER,27.0,SOFT,28.0,1.0,80.264,1,0.0,2023,São Paulo,1.0,0,1.0,3,2.3973333333333358,0.0,0.38028169014084506,0.0,4.801000000000002,19.5625,0.0
VER,28.0,MEDIUM,1.0,1.0,92.801,0,0.0,2023,São Paulo,1.0,0,1.0,3,8.196333333333333,0.0,0.39436619718309857,1.0,17.586,-5.125,1.0
VER,29.0,MEDIUM,2.0,1.0,75.713,0,0.0,2023,São Paulo,1.0,0,1.0,3,8.243999999999994,0.0,0.4084507042253521,1.0,0.11399999999999011,-5.125,2.0
VER,30.0,MEDIUM,3.0,1.0,75.799,0,0.0,2023,São Paulo,1.0,0,1.0,3,6.755666666666666,0.0,0.4225352112676056,1.0,0.3920000000000101,-5.125,3.0
VER,31.0,MEDIUM,4.0,1.0,75.787,0,0.0,2023,São Paulo,1.0,0,1.0,3,1.0843333333333334,0.0,0.43661971830985913,1.0,0.23400000000000887,-5.125,4.0
VER,32.0,MEDIUM,5.0,1.0,75.439,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.9929999999999998,0.0,0.4507042253521127,1.0,0.10599999999999454,-4.25,5.0
VER,33.0,MEDIUM,6.0,1.0,75.174,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.7846666666666664,0.0,0.4647887323943662,1.0,0.0,-4.25,6.0
VER,34.0,MEDIUM,7.0,1.0,75.115,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.5606666666666626,0.0,0.4788732394366197,1.0,0.06199999999999761,-4.25,7.0
VER,35.0,MEDIUM,8.0,1.0,75.157,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.46666666666666384,0.0,0.49295774647887325,1.0,0.17199999999999704,-4.25,8.0
VER,36.0,MEDIUM,9.0,1.0,75.125,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.4503333333333283,0.0,0.5070422535211268,1.0,0.28000000000000114,-4.25,9.0
VER,37.0,MEDIUM,10.0,1.0,74.682,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.3059999999999974,0.0,0.5211267605633803,1.0,0.0,-4.25,10.0
VER,38.0,MEDIUM,11.0,1.0,74.954,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.23833333333332973,0.0,0.5352112676056338,1.0,0.013999999999995794,-4.25,11.0
VER,39.0,MEDIUM,12.0,1.0,74.974,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.18799999999999764,0.0,0.5492957746478874,1.0,0.0,-4.25,12.0
VER,40.0,MEDIUM,13.0,1.0,75.218,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.36666666666666475,0.0,0.5633802816901409,1.0,0.0,-3.9333333333333336,13.0
VER,41.0,MEDIUM,14.0,1.0,75.355,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.500333333333335,0.0,0.5774647887323944,1.0,0.0,-3.9333333333333336,14.0
VER,42.0,MEDIUM,15.0,1.0,75.202,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.576333333333333,0.0,0.5915492957746479,1.0,0.0,-3.9333333333333336,15.0
VER,43.0,MEDIUM,16.0,1.0,75.052,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.5210000000000008,0.0,0.6056338028169014,1.0,0.0,-3.9333333333333336,16.0
VER,44.0,MEDIUM,17.0,1.0,75.32,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.5093333333333305,0.0,0.6197183098591549,1.0,0.0,-3.9333333333333336,17.0
VER,45.0,MEDIUM,18.0,1.0,75.471,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.598999999999999,0.0,0.6338028169014085,1.0,0.0,-2.133333333333333,18.0
VER,46.0,MEDIUM,19.0,1.0,75.329,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.6913333333333279,0.0,0.647887323943662,1.0,0.0,-0.6000000000000014,19.0
VER,47.0,MEDIUM,20.0,1.0,75.362,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.7053333333333285,0.0,0.6619718309859155,1.0,0.0,5.6,20.0
VER,48.0,MEDIUM,21.0,1.0,75.524,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.7229999999999942,0.0,0.676056338028169,1.0,1.0030000000000001,7.066666666666666,21.0
VER,49.0,MEDIUM,22.0,1.0,75.442,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.7606666666666607,0.0,0.6901408450704225,1.0,0.7389999999999901,7.066666666666666,22.0
VER,50.0,MEDIUM,23.0,1.0,75.436,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.7853333333333316,0.0,0.704225352112676,1.0,0.46700000000001296,7.066666666666666,23.0
VER,51.0,MEDIUM,24.0,1.0,75.44,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.7573333333333304,0.0,0.7183098591549296,1.0,0.6619999999999919,7.066666666666666,24.0
VER,52.0,MEDIUM,25.0,1.0,75.39,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.7399999999999997,0.0,0.7323943661971831,1.0,0.6410000000000053,10.066666666666666,25.0
VER,53.0,MEDIUM,26.0,1.0,75.306,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.6966666666666631,0.0,0.7464788732394366,1.0,1.0999999999999943,13.666666666666666,26.0
VER,54.0,MEDIUM,27.0,1.0,75.388,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.6793333333333322,0.0,0.7605633802816901,1.0,0.980000000000004,13.666666666666666,27.0
VER,55.0,MEDIUM,28.0,1.0,75.521,0,0.0,2023,São Paulo,1.0,0,1.0,3,0.722999999999999,0.0,0.7746478873239436,1.0,1.3970000000000056,13.666666666666666,28.0
VER,56.0,MEDIUM,29.0,1.0,79.309,1,0.0,2023,São Paulo,1.0,0,1.0,4,2.477333333333334,0.0,0.7887323943661971,1.0,4.579999999999998,17.333333333333336,0.0
VER,57.0,SOFT,1.0,2.0,91.318,0,0.0,2023,São Paulo,1.0,0,1.0,4,8.207333333333333,0.2,0.8028169014084507,0.0,16.706999999999994,-9.733333333333333,1.0
VER,58.0,SOFT,2.0,2.0,74.044,0,0.0,2023,São Paulo,1.0,0,1.0,4,8.135,0.2,0.8169014084507042,0.0,0.0,-9.428571428571429,2.0
VER,59.0,SOFT,3.0,2.0,74.089,0,0.0,2023,São Paulo,1.0,0,1.0,4,6.3950000000000005,0.2,0.8309859154929577,0.0,0.0,-9.428571428571429,3.0
VER,60.0,SOFT,4.0,1.0,74.265,0,0.0,2023,São Paulo,1.0,0,1.0,4,0.7106666666666683,0.0,0.8450704225352113,0.0,0.0,-7.357142857142858,4.0
VER,61.0,SOFT,5.0,1.0,74.584,0,0.0,2023,São Paulo,1.0,0,1.0,4,0.8906666666666704,0.0,0.8591549295774648,0.0,2.097999999999999,-7.357142857142858,5.0
