Driver,LapNumber,Compound,TyreLife,Position,LapTimeSeconds,PitThisLap,PitStopDuration,Year,Race,FinalPosition
ALB,9.0,MEDIUM,9.0,14.0,96.126,0,0.0,2023,Saudi Arabia,15.0
ALB,10.0,MEDIUM,10.0,14.0,96.311,0,0.0,2023,Saudi Arabia,15.0
ALB,11.0,MEDIUM,11.0,14.0,95.911,0,0.0,2023,Saudi Arabia,15.0
ALB,12.0,MEDIUM,12.0,12.0,96.066,0,0.0,2023,Saudi Arabia,15.0
ALB,13.0,MEDIUM,13.0,12.0,96.026,0,0.0,2023,Saudi Arabia,15.0
ALB,14.0,MEDIUM,14.0,12.0,96.878,0,0.0,2023,Saudi Arabia,15.0
ALB,15.0,MEDIUM,15.0,11.0,96.622,0,0.0,2023,Saudi Arabia,15.0
ALB,16.0,MEDIUM,16.0,11.0,96.83,0,0.0,2023,Saudi Arabia,15.0
ALB,17.0,MEDIUM,17.0,9.0,104.635,1,0.0,2023,Saudi Arabia,15.0
ALB,19.0,HARD,2.0,12.0,130.688,0,0.0,2023,Saudi Arabia,15.0
ALB,20.0,HARD,3.0,12.0,148.46,0,0.0,2023,Saudi Arabia,15.0
ALB,21.0,HARD,4.0,13.0,99.011,0,0.0,2023,Saudi Arabia,15.0
ALB,22.0,HARD,5.0,13.0,96.964,0,0.0,2023,Saudi Arabia,15.0
ALB,23.0,HARD,6.0,13.0,95.656,0,0.0,2023,Saudi Arabia,15.0
ALB,24.0,HARD,7.0,13.0,95.567,0,0.0,2023,Saudi Arabia,15.0
ALB,25.0,HARD,8.0,13.0,96.007,0,0.0,2023,Saudi Arabia,15.0
ALB,26.0,HARD,9.0,15.0,98.229,0,0.0,2023,Saudi Arabia,15.0
ZHO,1.0,MEDIUM,1.0,10.0,104.564,0,0.0,2023,Saudi Arabia,13.0
ZHO,2.0,MEDIUM,2.0,10.0,96.615,0,0.0,2023,Saudi Arabia,13.0
ZHO,3.0,MEDIUM,3.0,10.0,96.26,0,0.0,2023,Saudi Arabia,13.0
ZHO,4.0,MEDIUM,4.0,10.0,96.359,0,0.0,2023,Saudi Arabia,13.0
ZHO,5.0,MEDIUM,5.0,10.0,96.314,0,0.0,2023,Saudi Arabia,13.0
ZHO,6.0,MEDIUM,6.0,10.0,95.928,0,0.0,2023,Saudi Arabia,13.0
ZHO,7.0,MEDIUM,7.0,10.0,96.506,0,0.0,2023,Saudi Arabia,13.0
ZHO,8.0,MEDIUM,8.0,11.0,97.134,0,0.0,2023,Saudi Arabia,13.0
ZHO,9.0,MEDIUM,9.0,11.0,96.451,0,0.0,2023,Saudi Arabia,13.0
ZHO,10.0,MEDIUM,10.0,11.0,96.253,0,0.0,2023,Saudi Arabia,13.0
ZHO,11.0,MEDIUM,11.0,11.0,99.247,1,0.0,2023,Saudi Arabia,13.0
ZHO,12.0,HARD,1.0,17.0,115.874,0,0.0,2023,Saudi Arabia,13.0
ZHO,13.0,HARD,2.0,16.0,95.263,0,0.0,2023,Saudi Arabia,13.0
ZHO,14.0,HARD,3.0,16.0,95.547,0,0.0,2023,Saudi Arabia,13.0
ZHO,15.0,HARD,4.0,16.0,95.618,0,0.0,2023,Saudi Arabia,13.0
ZHO,16.0,HARD,5.0,16.0,95.98,0,0.0,2023,Saudi Arabia,13.0
ZHO,17.0,HARD,6.0,15.0,109.326,0,0.0,2023,Saudi Arabia,13.0
ZHO,18.0,HARD,7.0,14.0,137.713,1,0.0,2023,Saudi Arabia,13.0
ZHO,19.0,MEDIUM,1.0,17.0,135.298,0,0.0,2023,Saudi Arabia,13.0
ZHO,20.0,MEDIUM,2.0,17.0,141.617,0,0.0,2023,Saudi Arabia,13.0
ZHO,21.0,MEDIUM,3.0,16.0,98.769,0,0.0,2023,Saudi Arabia,13.0
ZHO,22.0,MEDIUM,4.0,16.0,97.391,0,0.0,2023,Saudi Arabia,13.0
ZHO,23.0,MEDIUM,5.0,15.0,96.346,0,0.0,2023,Saudi Arabia,13.0
ZHO,24.0,MEDIUM,6.0,15.0,95.452,0,0.0,2023,Saudi Arabia,13.0
ZHO,25.0,MEDIUM,7.0,15.0,95.56,0,0.0,2023,Saudi Arabia,13.0
ZHO,26.0,MEDIUM,8.0,14.0,96.338,0,0.0,2023,Saudi Arabia,13.0
ZHO,27.0,MEDIUM,9.0,14.0,95.629,0,0.0,2023,Saudi Arabia,13.0
ZHO,28.0,MEDIUM,10.0,14.0,95.4,0,0.0,2023,Saudi Arabia,13.0
ZHO,29.0,MEDIUM,11.0,14.0,94.811,0,0.0,2023,Saudi Arabia,13.0
ZHO,30.0,MEDIUM,12.0,14.0,96.153,0,0.0,2023,Saudi Arabia,13.0
ZHO,31.0,MEDIUM,13.0,14.0,95.268,0,0.0,2023,Saudi Arabia,13.0
ZHO,32.0,MEDIUM,14.0,14.0,95.136,0,0.0,2023,Saudi Arabia,13.0
ZHO,33.0,MEDIUM,15.0,14.0,95.397,0,0.0,2023,Saudi Arabia,13.0
ZHO,34.0,MEDIUM,16.0,14.0,95.361,0,0.0,2023,Saudi Arabia,13.0
ZHO,35.0,MEDIUM,17.0,14.0,95.164,0,0.0,2023,Saudi Arabia,13.0
ZHO,36.0,MEDIUM,18.0,14.0,95.233,0,0.0,2023,Saudi Arabia,13.0
ZHO,37.0,MEDIUM,19.0,14.0,95.391,0,0.0,2023,Saudi Arabia,13.0
ZHO,38.0,MEDIUM,20.0,13.0,95.158,0,0.0,2023,Saudi Arabia,13.0
ZHO,39.0,MEDIUM,21.0,13.0,94.646,0,0.0,2023,Saudi Arabia,13.0
ZHO,40.0,MEDIUM,22.0,13.0,94.764,0,0.0,2023,Saudi Arabia,13.0
ZHO,41.0,MEDIUM,23.0,13.0,94.363,0,0.0,2023,Saudi Arabia,13.0
ZHO,42.0,MEDIUM,24.0,13.0,94.825,0,0.0,2023,Saudi Arabia,13.0
ZHO,43.0,MEDIUM,25.0,13.0,94.514,0,0.0,2023,Saudi Arabia,13.0
ZHO,44.0,MEDIUM,26.0,13.0,94.622,0,0.0,2023,Saudi Arabia,13.0
ZHO,45.0,MEDIUM,27.0,13.0,94.541,0,0.0,2023,Saudi Arabia,13.0
ZHO,46.0,MEDIUM,28.0,13.0,94.538,0,0.0,2023,Saudi Arabia,13.0
ZHO,47.0,MEDIUM,29.0,13.0,94.18,0,0.0,2023,Saudi Arabia,13.0
ZHO,48.0,MEDIUM,30.0,13.0,94.138,0,0.0,2023,Saudi Arabia,13.0
ZHO,49.0,MEDIUM,31.0,13.0,93.894,0,0.0,2023,Saudi Arabia,13.0
ZHO,50.0,MEDIUM,32.0,13.0,94.105,0,0.0,2023,Saudi Arabia,13.0
HUL,1.0,MEDIUM,1.0,12.0,104.753,0,0.0,2023,Saudi Arabia,12.0
HUL,2.0,MEDIUM,2.0,12.0,97.67,0,0.0,2023,Saudi Arabia,12.0
HUL,3.0,MEDIUM,3.0,12.0,96.538,0,0.0,2023,Saudi Arabia,12.0
HUL,4.0,MEDIUM,4.0,13.0,97.593,0,0.0,2023,Saudi Arabia,12.0
HUL,5.0,MEDIUM,5.0,13.0,96.753,0,0.0,2023,Saudi Arabia,12.0
HUL,6.0,MEDIUM,6.0,12.0,96.095,0,0.0,2023,Saudi Arabia,12.0
HUL,7.0,MEDIUM,7.0,12.0,96.398,0,0.0,2023,Saudi Arabia,12.0
HUL,8.0,MEDIUM,8.0,12.0,96.282,0,0.0,2023,Saudi Arabia,12.0
HUL,9.0,MEDIUM,9.0,12.0,96.613,0,0.0,2023,Saudi Arabia,12.0
HUL,10.0,MEDIUM,10.0,12.0,96.166,0,0.0,2023,Saudi Arabia,12.0
HUL,11.0,MEDIUM,11.0,13.0,99.066,1,0.0,2023,Saudi Arabia,12.0
HUL,12.0,HARD,1.0,16.0,113.453,0,0.0,2023,Saudi Arabia,12.0
HUL,13.0,HARD,2.0,17.0,95.892,0,0.0,2023,Saudi Arabia,12.0
HUL,14.0,HARD,3.0,17.0,96.821,0,0.0,2023,Saudi Arabia,12.0
HUL,15.0,HARD,4.0,17.0,96.004,0,0.0,2023,Saudi Arabia,12.0
HUL,16.0,HARD,5.0,17.0,95.932,0,0.0,2023,Saudi Arabia,12.0
HUL,17.0,HARD,6.0,16.0,109.761,0,0.0,2023,Saudi Arabia,12.0
HUL,18.0,HARD,7.0,15.0,136.855,0,0.0,2023,Saudi Arabia,12.0
HUL,19.0,HARD,8.0,13.0,127.15,0,0.0,2023,Saudi Arabia,12.0
HUL,20.0,HARD,9.0,13.0,146.826,0,0.0,2023,Saudi Arabia,12.0
HUL,21.0,HARD,10.0,12.0,98.42,0,0.0,2023,Saudi Arabia,12.0
HUL,22.0,HARD,11.0,12.0,96.951,0,0.0,2023,Saudi Arabia,12.0
HUL,23.0,HARD,12.0,12.0,95.533,0,0.0,2023,Saudi Arabia,12.0
HUL,24.0,HARD,13.0,12.0,95.782,0,0.0,2023,Saudi Arabia,12.0
HUL,25.0,HARD,14.0,12.0,95.891,0,0.0,2023,Saudi Arabia,12.0
HUL,26.0,HARD,15.0,12.0,96.043,0,0.0,2023,Saudi Arabia,12.0
HUL,27.0,HARD,16.0,12.0,96.238,0,0.0,2023,Saudi Arabia,12.0
HUL,28.0,HARD,17.0,12.0,95.62,0,0.0,2023,Saudi Arabia,12.0
HUL,29.0,HARD,18.0,12.0,95.176,0,0.0,2023,Saudi Arabia,12.0
HUL,30.0,HARD,19.0,12.0,96.263,0,0.0,2023,Saudi Arabia,12.0
HUL,31.0,HARD,20.0,12.0,95.038,0,0.0,2023,Saudi Arabia,12.0
HUL,32.0,HARD,21.0,12.0,95.368,0,0.0,2023,Saudi Arabia,12.0
HUL,33.0,HARD,22.0,12.0,95.028,0,0.0,2023,Saudi Arabia,12.0
HUL,34.0,HARD,23.0,12.0,95.478,0,0.0,2023,Saudi Arabia,12.0
HUL,35.0,HARD,24.0,12.0,95.013,0,0.0,2023,Saudi Arabia,12.0
HUL,36.0,HARD,25.0,12.0,94.957,0,0.0,2023,Saudi Arabia,12.0
HUL,37.0,HARD,26.0,12.0,94.809,0,0.0,2023,Saudi Arabia,12.0
HUL,38.0,HARD,27.0,12.0,94.03,0,0.0,2023,Saudi Arabia,12.0
HUL,39.0,HARD,28.0,12.0,94.263,0,0.0,2023,Saudi Arabia,12.0
HUL,40.0,HARD,29.0,12.0,94.365,0,0.0,2023,Saudi Arabia,12.0
HUL,41.0,HARD,30.0,12.0,94.047,0,0.0,2023,Saudi Arabia,12.0
HUL,42.0,HARD,31.0,12.0,94.351,0,0.0,2023,Saudi Arabia,12.0
HUL,43.0,HARD,32.0,12.0,94.388,0,0.0,2023,Saudi Arabia,12.0
HUL,44.0,HARD,33.0,12.0,94.168,0,0.0,2023,Saudi Arabia,12.0
HUL,45.0,HARD,34.0,12.0,94.822,0,0.0,2023,Saudi Arabia,12.0
HUL,46.0,HARD,35.0,12.0,94.481,0,0.0,2023,Saudi Arabia,12.0
HUL,47.0,HARD,36.0,12.0,94.426,0,0.0,2023,Saudi Arabia,12.0
HUL,48.0,HARD,37.0,12.0,94.026,0,0.0,2023,Saudi Arabia,12.0
HUL,49.0,HARD,38.0,12.0,94.106,0,0.0,2023,Saudi Arabia,12.0
HUL,50.0,HARD,39.0,12.0,93.78,0,0.0,2023,Saudi Arabia,12.0
OCO,1.0,MEDIUM,1.0,6.0,100.245,0,0.0,2023,Saudi Arabia,8.0
OCO,2.0,MEDIUM,2.0,6.0,97.006,0,0.0,2023,Saudi Arabia,8.0
OCO,3.0,MEDIUM,3.0,6.0,96.066,0,0.0,2023,Saudi Arabia,8.0
OCO,4.0,MEDIUM,4.0,6.0,95.729,0,0.0,2023,Saudi Arabia,8.0
OCO,5.0,MEDIUM,5.0,6.0,95.849,0,0.0,2023,Saudi Arabia,8.0
OCO,6.0,MEDIUM,6.0,6.0,95.794,0,0.0,2023,Saudi Arabia,8.0
OCO,7.0,MEDIUM,7.0,6.0,95.847,0,0.0,2023,Saudi Arabia,8.0
OCO,8.0,MEDIUM,8.0,6.0,96.212,0,0.0,2023,Saudi Arabia,8.0
OCO,9.0,MEDIUM,9.0,6.0,95.924,0,0.0,2023,Saudi Arabia,8.0
OCO,10.0,MEDIUM,10.0,6.0,95.955,0,0.0,2023,Saudi Arabia,8.0
OCO,11.0,MEDIUM,11.0,6.0,95.901,0,0.0,2023,Saudi Arabia,8.0
OCO,12.0,MEDIUM,12.0,6.0,96.266,0,0.0,2023,Saudi Arabia,8.0
OCO,13.0,MEDIUM,13.0,7.0,97.156,0,0.0,2023,Saudi Arabia,8.0
OCO,14.0,MEDIUM,14.0,7.0,96.579,0,0.0,2023,Saudi Arabia,8.0
OCO,15.0,MEDIUM,15.0,7.0,96.209,0,0.0,2023,Saudi Arabia,8.0
OCO,16.0,MEDIUM,16.0,7.0,98.567,1,0.0,2023,Saudi Arabia,8.0
OCO,17.0,HARD,1.0,12.0,125.968,0,0.0,2023,Saudi Arabia,8.0
OCO,18.0,HARD,2.0,9.0,134.175,0,0.0,2023,Saudi Arabia,8.0
OCO,19.0,HARD,3.0,9.0,134.215,0,0.0,2023,Saudi Arabia,8.0
OCO,21.0,HARD,5.0,9.0,98.033,0,0.0,2023,Saudi Arabia,8.0
OCO,22.0,HARD,6.0,9.0,96.558,0,0.0,2023,Saudi Arabia,8.0
OCO,23.0,HARD,7.0,9.0,95.212,0,0.0,2023,Saudi Arabia,8.0
OCO,24.0,HARD,8.0,8.0,94.882,0,0.0,2023,Saudi Arabia,8.0
OCO,25.0,HARD,9.0,8.0,95.131,0,0.0,2023,Saudi Arabia,8.0
OCO,26.0,HARD,10.0,8.0,94.609,0,0.0,2023,Saudi Arabia,8.0
OCO,27.0,HARD,11.0,8.0,94.903,0,0.0,2023,Saudi Arabia,8.0
OCO,28.0,HARD,12.0,8.0,94.918,0,0.0,2023,Saudi Arabia,8.0
OCO,29.0,HARD,13.0,8.0,94.582,0,0.0,2023,Saudi Arabia,8.0
OCO,30.0,HARD,14.0,8.0,94.978,0,0.0,2023,Saudi Arabia,8.0
OCO,31.0,HARD,15.0,8.0,94.79,0,0.0,2023,Saudi Arabia,8.0
OCO,32.0,HARD,16.0,8.0,94.641,0,0.0,2023,Saudi Arabia,8.0
OCO,33.0,HARD,17.0,8.0,94.394,0,0.0,2023,Saudi Arabia,8.0
OCO,34.0,HARD,18.0,8.0,94.698,0,0.0,2023,Saudi Arabia,8.0
OCO,35.0,HARD,19.0,8.0,94.644,0,0.0,2023,Saudi Arabia,8.0
OCO,36.0,HARD,20.0,8.0,94.286,0,0.0,2023,Saudi Arabia,8.0
OCO,37.0,HARD,21.0,8.0,94.136,0,0.0,2023,Saudi Arabia,8.0
OCO,38.0,HARD,22.0,8.0,94.216,0,0.0,2023,Saudi Arabia,8.0
OCO,39.0,HARD,23.0,8.0,94.039,0,0.0,2023,Saudi Arabia,8.0
OCO,40.0,HARD,24.0,8.0,93.826,0,0.0,2023,Saudi Arabia,8.0
OCO,41.0,HARD,25.0,8.0,93.915,0,0.0,2023,Saudi Arabia,8.0
OCO,42.0,HARD,26.0,8.0,93.964,0,0.0,2023,Saudi Arabia,8.0
OCO,43.0,HARD,27.0,8.0,93.897,0,0.0,2023,Saudi Arabia,8.0
OCO,44.0,HARD,28.0,8.0,93.841,0,0.0,2023,Saudi Arabia,8.0
OCO,45.0,HARD,29.0,8.0,93.815,0,0.0,2023,Saudi Arabia,8.0
OCO,46.0,HARD,30.0,8.0,93.976,0,0.0,2023,Saudi Arabia,8.0
OCO,47.0,HARD,31.0,8.0,93.998,0,0.0,2023,Saudi Arabia,8.0
OCO,48.0,HARD,32.0,8.0,93.723,0,0.0,2023,Saudi Arabia,8.0
OCO,49.0,HARD,33.0,8.0,93.222,0,0.0,2023,Saudi Arabia,8.0
OCO,50.0,HARD,34.0,8.0,94.312,0,0.0,2023,Saudi Arabia,8.0
NOR,1.0,SOFT,1.0,17.0,106.323,0,0.0,2023,Saudi Arabia,17.0
NOR,2.0,SOFT,2.0,19.0,103.07,1,0.0,2023,Saudi Arabia,17.0
NOR,3.0,HARD,1.0,20.0,123.534,0,0.0,2023,Saudi Arabia,17.0
NOR,4.0,HARD,2.0,20.0,96.627,0,0.0,2023,Saudi Arabia,17.0
NOR,5.0,HARD,3.0,20.0,95.929,0,0.0,2023,Saudi Arabia,17.0
NOR,6.0,HARD,4.0,20.0,95.963,0,0.0,2023,Saudi Arabia,17.0
NOR,7.0,HARD,5.0,20.0,95.771,0,0.0,2023,Saudi Arabia,17.0
NOR,8.0,HARD,6.0,20.0,95.523,0,0.0,2023,Saudi Arabia,17.0
NOR,9.0,HARD,7.0,20.0,95.721,0,0.0,2023,Saudi Arabia,17.0
NOR,10.0,HARD,8.0,20.0,96.141,0,0.0,2023,Saudi Arabia,17.0
NOR,11.0,HARD,9.0,20.0,96.1,0,0.0,2023,Saudi Arabia,17.0
NOR,12.0,HARD,10.0,20.0,96.285,0,0.0,2023,Saudi Arabia,17.0
NOR,13.0,HARD,11.0,20.0,96.269,0,0.0,2023,Saudi Arabia,17.0
NOR,14.0,HARD,12.0,20.0,96.289,0,0.0,2023,Saudi Arabia,17.0
NOR,15.0,HARD,13.0,20.0,96.228,0,0.0,2023,Saudi Arabia,17.0
NOR,16.0,HARD,14.0,20.0,96.446,0,0.0,2023,Saudi Arabia,17.0
NOR,17.0,HARD,15.0,18.0,116.008,0,0.0,2023,Saudi Arabia,17.0
NOR,18.0,HARD,16.0,18.0,137.711,0,0.0,2023,Saudi Arabia,17.0
NOR,19.0,HARD,17.0,18.0,120.488,1,0.0,2023,Saudi Arabia,17.0
NOR,20.0,MEDIUM,1.0,19.0,138.348,0,0.0,2023,Saudi Arabia,17.0
NOR,21.0,MEDIUM,2.0,19.0,99.3,0,0.0,2023,Saudi Arabia,17.0
NOR,22.0,MEDIUM,3.0,18.0,97.7,0,0.0,2023,Saudi Arabia,17.0
NOR,23.0,MEDIUM,4.0,18.0,96.253,0,0.0,2023,Saudi Arabia,17.0
NOR,24.0,MEDIUM,5.0,18.0,96.251,0,0.0,2023,Saudi Arabia,17.0
NOR,25.0,MEDIUM,6.0,17.0,95.515,0,0.0,2023,Saudi Arabia,17.0
NOR,26.0,MEDIUM,7.0,17.0,95.315,0,0.0,2023,Saudi Arabia,17.0
NOR,27.0,MEDIUM,8.0,16.0,95.574,0,0.0,2023,Saudi Arabia,17.0
NOR,28.0,MEDIUM,9.0,16.0,95.724,0,0.0,2023,Saudi Arabia,17.0
NOR,29.0,MEDIUM,10.0,16.0,95.729,0,0.0,2023,Saudi Arabia,17.0
NOR,30.0,MEDIUM,11.0,16.0,95.446,0,0.0,2023,Saudi Arabia,17.0
NOR,31.0,MEDIUM,12.0,16.0,95.694,0,0.0,2023,Saudi Arabia,17.0
NOR,32.0,MEDIUM,13.0,16.0,95.478,0,0.0,2023,Saudi Arabia,17.0
NOR,33.0,MEDIUM,14.0,16.0,95.49,0,0.0,2023,Saudi Arabia,17.0
NOR,34.0,MEDIUM,15.0,16.0,95.481,0,0.0,2023,Saudi Arabia,17.0
NOR,35.0,MEDIUM,16.0,16.0,95.261,0,0.0,2023,Saudi Arabia,17.0
NOR,36.0,MEDIUM,17.0,16.0,95.158,0,0.0,2023,Saudi Arabia,17.0
NOR,37.0,MEDIUM,18.0,16.0,95.005,0,0.0,2023,Saudi Arabia,17.0
NOR,38.0,MEDIUM,19.0,16.0,94.658,0,0.0,2023,Saudi Arabia,17.0
NOR,39.0,MEDIUM,20.0,16.0,95.057,0,0.0,2023,Saudi Arabia,17.0
NOR,40.0,MEDIUM,21.0,16.0,95.549,0,0.0,2023,Saudi Arabia,17.0
NOR,41.0,MEDIUM,22.0,15.0,94.969,0,0.0,2023,Saudi Arabia,17.0
NOR,42.0,MEDIUM,23.0,16.0,96.183,0,0.0,2023,Saudi Arabia,17.0
NOR,43.0,MEDIUM,24.0,16.0,95.228,0,0.0,2023,Saudi Arabia,17.0
NOR,44.0,MEDIUM,25.0,17.0,95.519,0,0.0,2023,Saudi Arabia,17.0
NOR,45.0,MEDIUM,26.0,16.0,94.871,0,0.0,2023,Saudi Arabia,17.0
NOR,46.0,MEDIUM,27.0,16.0,94.532,0,0.0,2023,Saudi Arabia,17.0
NOR,47.0,MEDIUM,28.0,16.0,94.818,0,0.0,2023,Saudi Arabia,17.0
NOR,48.0,MEDIUM,29.0,17.0,95.378,0,0.0,2023,Saudi Arabia,17.0
NOR,49.0,MEDIUM,30.0,17.0,94.122,0,0.0,2023,Saudi Arabia,17.0
NOR,50.0,MEDIUM,31.0,17.0,95.307,0,0.0,2023,Saudi Arabia,17.0
HAM,1.0,HARD,1.0,7.0,101.038,0,0.0,2023,Saudi Arabia,5.0
HAM,2.0,HARD,2.0,7.0,97.188,0,0.0,2023,Saudi Arabia,5.0
HAM,3.0,HARD,3.0,7.0,96.628,0,0.0,2023,Saudi Arabia,5.0
HAM,4.0,HARD,4.0,7.0,96.263,0,0.0,2023,Saudi Arabia,5.0
HAM,5.0,HARD,5.0,7.0,95.867,0,0.0,2023,Saudi Arabia,5.0
HAM,6.0,HARD,6.0,7.0,95.973,0,0.0,2023,Saudi Arabia,5.0
HAM,7.0,HARD,7.0,7.0,96.093,0,0.0,2023,Saudi Arabia,5.0
HAM,8.0,HARD,8.0,7.0,96.122,0,0.0,2023,Saudi Arabia,5.0
HAM,9.0,HARD,9.0,8.0,96.978,0,0.0,2023,Saudi Arabia,5.0
HAM,10.0,HARD,10.0,8.0,95.976,0,0.0,2023,Saudi Arabia,5.0
HAM,11.0,HARD,11.0,8.0,95.909,0,0.0,2023,Saudi Arabia,5.0
HAM,12.0,HARD,12.0,9.0,96.568,0,0.0,2023,Saudi Arabia,5.0
HAM,13.0,HARD,13.0,9.0,95.822,0,0.0,2023,Saudi Arabia,5.0
HAM,14.0,HARD,14.0,8.0,95.708,0,0.0,2023,Saudi Arabia,5.0
HAM,15.0,HARD,15.0,8.0,95.693,0,0.0,2023,Saudi Arabia,5.0
HAM,16.0,HARD,16.0,6.0,95.228,0,0.0,2023,Saudi Arabia,5.0
HAM,17.0,HARD,17.0,5.0,95.047,0,0.0,2023,Saudi Arabia,5.0
HAM,18.0,HARD,18.0,5.0,136.76,1,0.0,2023,Saudi Arabia,5.0
HAM,21.0,MEDIUM,3.0,6.0,97.234,0,0.0,2023,Saudi Arabia,5.0
HAM,22.0,MEDIUM,4.0,5.0,95.182,0,0.0,2023,Saudi Arabia,5.0
HAM,23.0,MEDIUM,5.0,5.0,94.715,0,0.0,2023,Saudi Arabia,5.0
HAM,24.0,MEDIUM,6.0,5.0,94.335,0,0.0,2023,Saudi Arabia,5.0
HAM,25.0,MEDIUM,7.0,5.0,94.734,0,0.0,2023,Saudi Arabia,5.0
HAM,26.0,MEDIUM,8.0,5.0,93.998,0,0.0,2023,Saudi Arabia,5.0
HAM,27.0,MEDIUM,9.0,5.0,93.985,0,0.0,2023,Saudi Arabia,5.0
HAM,28.0,MEDIUM,10.0,5.0,94.234,0,0.0,2023,Saudi Arabia,5.0
HAM,29.0,MEDIUM,11.0,5.0,94.186,0,0.0,2023,Saudi Arabia,5.0
HAM,30.0,MEDIUM,12.0,5.0,94.447,0,0.0,2023,Saudi Arabia,5.0
HAM,31.0,MEDIUM,13.0,5.0,93.846,0,0.0,2023,Saudi Arabia,5.0
HAM,32.0,MEDIUM,14.0,5.0,94.071,0,0.0,2023,Saudi Arabia,5.0
HAM,33.0,MEDIUM,15.0,5.0,93.874,0,0.0,2023,Saudi Arabia,5.0
HAM,34.0,MEDIUM,16.0,5.0,93.864,0,0.0,2023,Saudi Arabia,5.0
HAM,35.0,MEDIUM,17.0,5.0,93.887,0,0.0,2023,Saudi Arabia,5.0
HAM,36.0,MEDIUM,18.0,5.0,93.39,0,0.0,2023,Saudi Arabia,5.0
HAM,37.0,MEDIUM,19.0,5.0,93.625,0,0.0,2023,Saudi Arabia,5.0
HAM,38.0,MEDIUM,20.0,5.0,93.653,0,0.0,2023,Saudi Arabia,5.0
HAM,39.0,MEDIUM,21.0,5.0,93.383,0,0.0,2023,Saudi Arabia,5.0
HAM,40.0,MEDIUM,22.0,5.0,93.507,0,0.0,2023,Saudi Arabia,5.0
HAM,41.0,MEDIUM,23.0,5.0,93.22,0,0.0,2023,Saudi Arabia,5.0
HAM,42.0,MEDIUM,24.0,5.0,93.314,0,0.0,2023,Saudi Arabia,5.0
HAM,43.0,MEDIUM,25.0,5.0,93.011,0,0.0,2023,Saudi Arabia,5.0
HAM,44.0,MEDIUM,26.0,5.0,93.099,0,0.0,2023,Saudi Arabia,5.0
HAM,45.0,MEDIUM,27.0,5.0,93.054,0,0.0,2023,Saudi Arabia,5.0
HAM,46.0,MEDIUM,28.0,5.0,93.316,0,0.0,2023,Saudi Arabia,5.0
HAM,47.0,MEDIUM,29.0,5.0,92.941,0,0.0,2023,Saudi Arabia,5.0
HAM,48.0,MEDIUM,30.0,5.0,93.367,0,0.0,2023,Saudi Arabia,5.0
HAM,49.0,MEDIUM,31.0,5.0,93.537,0,0.0,2023,Saudi Arabia,5.0
HAM,50.0,MEDIUM,32.0,5.0,93.024,0,0.0,2023,Saudi Arabia,5.0
SAI,1.0,MEDIUM,1.0,5.0,99.413,0,0.0,2023,Saudi Arabia,6.0
SAI,2.0,MEDIUM,2.0,5.0,96.583,0,0.0,2023,Saudi Arabia,6.0
SAI,3.0,MEDIUM,3.0,5.0,95.354,0,0.0,2023,Saudi Arabia,6.0
SAI,4.0,MEDIUM,4.0,5.0,95.428,0,0.0,2023,Saudi Arabia,6.0
SAI,5.0,MEDIUM,5.0,5.0,95.433,0,0.0,2023,Saudi Arabia,6.0
SAI,6.0,MEDIUM,6.0,5.0,95.667,0,0.0,2023,Saudi Arabia,6.0
SAI,7.0,MEDIUM,7.0,5.0,95.216,0,0.0,2023,Saudi Arabia,6.0
SAI,8.0,MEDIUM,8.0,5.0,95.321,0,0.0,2023,Saudi Arabia,6.0
SAI,9.0,MEDIUM,9.0,5.0,96.378,0,0.0,2023,Saudi Arabia,6.0
SAI,10.0,MEDIUM,10.0,5.0,96.056,0,0.0,2023,Saudi Arabia,6.0
SAI,11.0,MEDIUM,11.0,5.0,95.842,0,0.0,2023,Saudi Arabia,6.0
SAI,12.0,MEDIUM,12.0,5.0,95.944,0,0.0,2023,Saudi Arabia,6.0
SAI,13.0,MEDIUM,13.0,4.0,95.256,0,0.0,2023,Saudi Arabia,6.0
SAI,14.0,MEDIUM,14.0,4.0,95.001,0,0.0,2023,Saudi Arabia,6.0
SAI,15.0,MEDIUM,15.0,4.0,97.523,1,0.0,2023,Saudi Arabia,6.0
SAI,16.0,HARD,1.0,9.0,113.399,0,0.0,2023,Saudi Arabia,6.0
SAI,17.0,HARD,2.0,7.0,102.111,0,0.0,2023,Saudi Arabia,6.0
SAI,18.0,HARD,3.0,6.0,132.896,0,0.0,2023,Saudi Arabia,6.0
SAI,19.0,HARD,4.0,5.0,145.323,0,0.0,2023,Saudi Arabia,6.0
SAI,21.0,HARD,6.0,5.0,97.37,0,0.0,2023,Saudi Arabia,6.0
SAI,22.0,HARD,7.0,6.0,96.313,0,0.0,2023,Saudi Arabia,6.0
SAI,23.0,HARD,8.0,6.0,95.041,0,0.0,2023,Saudi Arabia,6.0
SAI,24.0,HARD,9.0,6.0,94.656,0,0.0,2023,Saudi Arabia,6.0
SAI,25.0,HARD,10.0,6.0,94.814,0,0.0,2023,Saudi Arabia,6.0
SAI,26.0,HARD,11.0,6.0,94.415,0,0.0,2023,Saudi Arabia,6.0
SAI,27.0,HARD,12.0,6.0,94.539,0,0.0,2023,Saudi Arabia,6.0
SAI,28.0,HARD,13.0,6.0,94.762,0,0.0,2023,Saudi Arabia,6.0
